"id","date","price","bedrooms","bathrooms","sqft_living","","floors","","view","condition","grade","sqft_above","sqft_basement","yr_built","","zipcode","sqft_living15"
"6791400320","20140923","257500","3","1.75","1530","","1","","0","3","7","1070","460","1979","","98042","1770"
"3992700036","20140626","415000","3","1","1170","","1","","0","3","8","1170","0","1957","","98125","2410"
"1175000059","20141010","536000","3","1.75","1580","","1.5","","0","3","7","1280","300","1945","","98107","1560"
"8732000390","20140529","246500","3","1.5","1270","","1","","0","4","7","1270","0","1964","","98031","1380"
"1441800030","20140706","395000","3","1.75","1480","","1","","0","3","8","1480","0","1975","","98034","1930"
"4045800030","20150511","739000","3","2.25","2220","","1","","0","4","8","1700","520","1974","","98052","2500"
"1727850340","20140929","1.27E+6","4","2.75","3200","","2","","0","3","11","3200","0","1984","","98005","4050"
"2268000370","20140708","190000","3","1","910","","1","","0","4","7","910","0","1968","","98003","1470"
"2023049350","20150410","305000","3","1.5","1480","","1","","0","3","7","1480","0","1962","","98168","1540"
"7018000560","20150420","925000","4","4.25","3770","","2","","0","4","8","3770","0","1983","","98028","2200"
"4147200140","20140821","895000","4","3","3500","","2","","0","3","10","2360","1140","1977","","98040","3140"
"3176600055","20140717","656000","3","1.75","1480","","1.5","","0","3","8","1480","0","1943","","98115","2120"
"7518500885","20140519","560000","4","1","1660","","1.5","","0","3","7","1260","400","1945","","98117","1400"
"7504020810","20141020","610000","5","2.25","2520","","2","","0","3","9","2520","0","1977","","98074","2530"
"3276930370","20140708","645000","4","2.5","2850","","2","","0","3","9","2850","0","1987","","98075","2980"
"1687000200","20150410","259000","3","2.5","2153","","2","","0","3","8","2153","0","2007","","98001","2434"
"7501000340","20140818","980000","4","2.5","3780","","2","","0","3","10","3780","0","1990","","98033","3310"
"7611200136","20140723","872000","4","4","3770","","1","","0","4","9","1940","1830","1967","","98177","2260"
"5459500125","20140805","1.00E+6","6","2.75","3600","","1","","2","4","9","1940","1660","1977","","98040","2990"
"825059271","20140910","900000","3","2.75","2980","","1.5","","0","3","8","1590","1390","1941","","98033","1520"
"9465200181","20150428","475000","4","1.5","2320","","1.5","","0","4","7","1540","780","1915","","98103","1670"
"5469502860","20150107","350000","5","2.75","2980","","1","","0","4","8","1730","1250","1975","","98042","2900"
"486000565","20140515","840000","4","1.75","2930","","1","","3","3","9","1670","1260","1947","","98117","2530"
"6071900070","20140622","500000","4","2.5","2040","","1","","0","3","8","1420","620","1963","","98006","2540"
"7957600075","20150406","202500","3","1.5","1510","","1","","0","3","7","1110","400","1954","","98148","1420"
"823069074","20141223","523000","4","2.5","2660","","2","","0","3","8","2660","0","1988","","98027","2850"
"2366800055","20141203","225000","3","2.5","1740","","2","","0","3","7","1740","0","1989","","98001","1300"
"7272001805","20150309","418200","3","2.25","2240","","1","","1","3","7","1190","1050","1980","","98198","2080"
"3582700070","20141205","356500","4","1.75","1570","","1","","0","3","7","1170","400","1959","","98028","2080"
"2402100055","20140716","670000","4","3","2500","","1.5","","0","4","7","1460","1040","1926","","98103","1720"
"5146000070","20141204","456150","3","2.25","1750","","1","","0","5","7","1150","600","1962","","98155","1820"
"2607760890","20140603","471000","4","2.5","3030","","2","","0","3","8","2020","1010","1998","","98045","2050"
"9274200316","20150409","558000","3","2.5","1680","","3","","0","3","8","1680","0","2008","","98116","1740"
"4139500200","20150305","1.38E+6","6","4.5","5740","","2","","2","3","11","3610","2130","2000","","98006","4350"
"3021059155","20141212","161500","3","1","1220","","1","","0","5","7","1220","0","1961","","98002","1420"
"3580900160","20141010","311000","3","1","1310","","1.5","","0","3","7","1310","0","1962","","98034","1310"
"3876000350","20150224","470000","6","1.75","2490","","1.5","","0","4","8","2490","0","1966","","98034","1840"
"3959400400","20140709","569000","3","3.25","2220","","1.5","","0","5","8","1770","450","1929","","98108","1750"
"8079100700","20150318","689000","4","2.5","2240","","2","","0","3","9","2240","0","1989","","98029","2200"
"9407001610","20140715","271900","3","1.75","1890","","1","","0","3","7","1230","660","1979","","98045","1580"
"8700120270","20141210","278000","4","2.5","1850","","2","","0","3","7","1850","0","1991","","98030","1860"
"3204300860","20140723","820000","2","2.5","2210","","2","","0","4","8","1440","770","1931","","98112","1560"
"3204800520","20150225","399500","3","1.75","1410","","1","","0","4","7","1410","0","1967","","98056","1560"
"8857320260","20141105","462000","3","2.75","1890","","2","","0","4","9","1890","0","1979","","98008","1800"
"6791400800","20150413","347500","3","1","1830","","1","","0","3","7","1550","280","1977","","98042","1810"
"2768000270","20140625","562100","2","0.75","1440","","1","","0","3","7","1200","240","1914","","98107","1440"
"1432400060","20140529","230000","2","1","950","","1","","0","3","6","950","0","1958","","98058","1160"
"2547200240","20140622","687000","4","2.5","2370","","2","","0","5","8","2370","0","1966","","98033","2370"
"6441800060","20141209","725786","4","2.5","3070","","2","","0","3","10","3070","0","2000","","98075","3630"
"1775800710","20150126","315500","3","1","1300","","1","","0","4","7","1300","0","1969","","98072","1480"
"7694600253","20140506","312000","4","2","1300","","1","","0","3","7","1300","0","1950","","98146","1560"
"8910500238","20141106","343000","3","3.25","1210","","2","","0","3","8","1000","210","2002","","98133","1650"
"3076500830","20141029","385195","1","1","710","","1.5","","0","3","6","710","0","2015","","98144","1440"
"1072030510","20140829","415000","4","2.25","2240","","1","","0","4","8","1730","510","1981","","98059","2150"
"3888100226","20140630","461000","3","1.75","3600","","2","","0","4","6","2400","1200","1948","","98033","2290"
"7227501369","20140610","369990","4","2.5","1960","","2","","0","3","7","1960","0","2002","","98056","1960"
"3820350070","20140929","349950","4","2.5","1820","","2","","0","3","7","1820","0","1999","","98019","1820"
"7616800350","20150412","285750","3","2.25","1960","","1","","0","3","8","1400","560","1966","","98055","2060"
"7811210200","20150420","542500","4","2.25","1750","","1","","0","3","8","1320","430","1972","","98005","2170"
"6891100260","20141111","830000","5","3.5","3700","","2","","0","3","9","2890","810","2011","","98053","3620"
"6076500160","20141223","705000","4","2.5","2910","","2","","0","4","8","2350","560","1976","","98034","2020"
"2872100445","20140624","615000","2","1","1270","","1","","0","3","8","1090","180","1949","","98117","1640"
"3352400004","20150129","184500","2","1","720","","1","","0","3","6","720","0","1940","","98178","1440"
"7942601200","20141001","412000","2","1","1040","","1","","0","3","7","1040","0","1901","","98122","1250"
"985001266","20141215","250000","3","1.5","2210","","1.5","","0","3","7","2210","0","1934","","98168","1250"
"2218000390","20140612","580000","5","2","2060","","2","","0","3","7","2060","0","1903","","98105","1770"
"7231502505","20150312","220000","2","1","780","","1","","0","5","6","780","0","1923","","98055","1080"
"7555220140","20140916","675000","4","2.75","2240","","1","","0","4","8","1460","780","1976","","98033","2360"
"7445000105","20140522","373500","2","1","800","","1","","0","3","7","800","0","1918","","98107","1300"
"5583200810","20150402","662700","2","1.5","2440","","2","","0","3","7","1590","850","1910","","98118","1770"
"7340600827","20140516","239950","5","1","1460","","2","","0","4","6","1460","0","1941","","98168","1060"
"7436900045","20140925","383000","3","1","1150","","1","","0","4","7","1150","0","1957","","98052","1410"
"4027701294","20150129","485000","3","2.75","2650","","1","","0","4","7","1470","1180","1975","","98028","1950"
"3570000160","20140710","610000","4","2.75","2600","","1","","0","5","8","1580","1020","1976","","98075","2300"
"9276202190","20140808","545000","6","1.75","1820","","1","","0","3","7","1130","690","1954","","98116","1820"
"5016002180","20140708","780000","2","2.5","2560","","2","","0","5","8","1690","870","1901","","98112","1890"
"7300000550","20150424","305000","3","2.5","1714","","2","","0","3","8","1714","0","2005","","98055","1714"
"6817810310","20140612","405000","3","1","1330","","1","","0","3","7","900","430","1984","","98074","1330"
"7851980260","20140730","1.11E+6","5","3.5","7350","","2","","4","3","11","4750","2600","2001","","98065","5380"
"1423400260","20150402","273000","3","1.75","2050","","2","","0","4","6","2050","0","1959","","98058","1200"
"3876810140","20140527","326500","3","1","1810","","2","","0","3","7","1810","0","1970","","98072","1420"
"3276180140","20150424","365000","3","1.75","1380","","1","","0","5","7","880","500","1981","","98056","1400"
"9808590310","20150408","1.00E+6","3","2.75","3070","","2","","0","3","10","2440","630","1987","","98004","3490"
"546000045","20150325","422500","2","1","800","","1","","0","3","7","800","0","1940","","98117","1400"
"2595650060","20150324","354450","4","2.75","2140","","2","","0","3","8","2140","0","1993","","98001","2130"
"1771110550","20141204","320000","3","1","1330","","1","","0","4","7","1330","0","1971","","98077","1250"
"5335700030","20140603","223000","3","1","1030","","1","","0","3","7","1030","0","1961","","98032","1470"
"7203101580","20140724","410000","3","2.5","1740","","2","","0","3","7","1740","0","2008","","98053","1290"
"272000125","20140829","438000","3","1","1200","","1.5","","0","4","6","1200","0","1923","","98144","1390"
"2770601741","20141106","390000","3","3","1490","","2","","0","3","7","960","530","1993","","98199","1590"
"4250200140","20150219","298500","4","2.5","1890","","2","","0","3","7","1890","0","2004","","98092","2030"
"8965400390","20140905","749999","5","2.25","3060","","2","","0","3","10","3060","0","1989","","98006","3430"
"5071401000","20140829","779000","6","2.5","3250","","1","","1","3","8","1800","1450","1966","","98115","3490"
"3760500435","20150114","570000","3","2.75","2730","","2","","2","3","8","1530","1200","1978","","98034","2810"
"5680000260","20150512","385000","3","1","810","","1","","0","3","6","810","0","1918","","98144","1520"
"9170500060","20140818","649000","4","2","2240","","1","","0","5","8","1120","1120","1961","","98033","1790"
"795000885","20141001","283000","3","1","1740","","1","","0","3","7","1270","470","1947","","98168","1070"
"4038600260","20140922","699900","4","2.25","2380","","1","","0","3","7","1540","840","1961","","98008","2230"
"4406000560","20150220","278500","4","1","1540","","1","","0","3","7","770","770","1971","","98058","1520"
"2260000340","20141115","700000","4","1.75","2340","","1","","0","3","8","1610","730","1975","","98052","2470"
"9510310030","20140728","535000","4","2.75","2710","","2","","0","3","9","2710","0","1995","","98045","2710"
"4245400045","20140923","234500","3","1.75","1310","","1","","0","3","7","870","440","1954","","98168","1840"
"9371700132","20140806","374150","3","1.75","1390","","1","","0","4","7","1390","0","1973","","98133","1240"
"7272001610","20150317","397000","4","2.5","2201","","2","","0","3","8","2201","0","2006","","98198","1990"
"1324059139","20140918","613000","3","2.25","1960","","1","","0","3","8","1960","0","1988","","98008","2800"
"1552100135","20140609","1.15E+6","3","2.5","2850","","1","","0","4","8","1730","1120","1954","","98004","2820"
"1257200060","20150327","595000","4","1.75","1880","","1","","0","3","7","940","940","1924","","98115","1410"
"2822059350","20140910","340000","5","2.75","2440","","2","","0","3","8","2440","0","2003","","98030","2300"
"2781260070","20150108","388000","4","2.5","2560","","2","","0","3","9","2560","0","2005","","98038","3040"
"619000045","20140922","404000","3","1.75","1410","","1","","0","3","7","1410","0","1950","","98166","1970"
"8934100125","20140829","810000","3","2","2870","","1.5","","1","4","8","1790","1080","1946","","98115","2310"
"2472920140","20150403","405000","4","2.5","2620","","2","","0","3","9","2620","0","1987","","98058","2580"
"7215730310","20140714","726000","5","3","2970","","2","","0","3","9","2970","0","2000","","98075","2970"
"7697870310","20140514","266000","3","2.5","1780","","1","","0","4","7","1400","380","1986","","98030","1520"
"2795000060","20141222","722500","5","2.25","3700","","1","","1","5","8","1850","1850","1970","","98177","2340"
"2408600160","20150228","352000","4","2.5","1252","","1","","0","3","8","992","260","1996","","98001","1860"
"7888200240","20150319","265000","4","1.5","1240","","1","","0","4","7","1110","130","1961","","98198","1520"
"151000075","20150206","856000","3","2.5","2160","","2","","0","3","9","2160","0","2014","","98116","1500"
"5104530240","20140724","346950","3","2.5","2040","","2","","0","4","8","2040","0","2006","","98038","2380"
"4139680070","20140617","866059","5","3.5","3130","","2","","0","3","9","2570","560","2014","","98006","3440"
"7852180260","20150129","410000","3","2.5","2350","","2","","0","3","7","2350","0","2004","","98065","2350"
"1471610060","20140708","370000","3","1.75","1570","","2","","0","3","7","1570","0","1982","","98045","1600"
"3520069033","20140623","230000","3","1","1530","","1.5","","0","4","7","1530","0","1919","","98022","1768"
